Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
ZBTB16	-3.5171397	-3.856223	-2.7070127	-3.1817515	-3.7860286	-3.2365336	-3.2634063	-4.5343976	-2.34529	-2.927812	-3.2191875	-3.094546	-4.1207433	-3.7486148	-3.0325897	2.2124498	-3.1480398	-3.323553	-2.318842	-2.632922	-2.4258683	-1.8953203	-2.0952413	-1.6922675	-3.3121676	2.001327	-4.225651	-2.8794637	-3.4100478	-3.5010557	-3.527069	2.0194387	-2.474244	-3.3799334	-2.944116	-2.8303487	-2.2780128	-1.6990213	-2.4790986	-2.472961	-4.419554	-3.1377666	-3.2916796	-2.6590185	-1.2410161	1.9632429	1.8985834	-3.467481	-4.2776313	-3.2112832	-2.76694	-2.9817016	-2.9407153	-3.5608046
ZBTB17	-11.920372	-13.357688	-13.127092	-9.972653	-14.421342	-12.26193	-11.503912	-13.270995	-11.45326	-9.614892	-10.813292	-10.300133	-11.72288	-12.33967	-9.852522	-11.427439	-12.460028	-11.443426	-8.566488	-6.778646	-12.321158	-7.176279	-14.921133	-7.2044163	-13.369997	-10.721948	-15.421427	-11.063154	-11.696449	-14.230808	-14.988005	-11.382126	-10.717882	-11.058808	-9.07628	-13.698501	-13.44013	-12.146761	-12.852718	-12.937886	-14.926578	-12.094888	-16.068344	-15.834822	-6.437411	-9.085289	-10.049048	-10.073899	-13.403233	-11.492807	-13.942929	-11.266269	-6.893365	-13.71254
ZBTB1	0.7546908	-2.3996747	-1.0336004	1.0652893	-1.3572736	-1.8194517	-0.9327832	-1.5274394	-0.71970725	0.79623556	-1.6802398	-1.3287336	-1.3605613	0.8066359	-1.1754694	-1.6180713	-1.0010962	-1.9790508	-1.3475708	-1.0227422	-1.799103	0.78173524	-1.7147362	-1.2024193	-0.93426627	-1.1851292	-1.9293451	-1.0967383	-1.6624293	-1.4722506	-1.1569706	-1.269435	1.9621364	-0.78250986	1.3063799	-1.4484011	-1.861416	-1.010854	-1.5103983	-1.2572296	-1.2525772	-1.4537121	-1.7029574	-2.0783768	-0.7411221	0.81361234	0.7561285	-1.3517349	-1.2898208	0.8342658	-1.3439219	0.8562053	0.9334677	-1.7197973
ZBTB24	-2.631245	-1.9400572	-3.048657	-2.1266718	-2.8196442	-1.9616774	-2.6078744	-3.5045087	-2.4165893	-2.261796	2.2629116	-2.3515995	2.1243818	-2.679066	-2.4478838	2.2450395	-2.2322829	-2.5936575	2.2410638	-2.0672872	-4.042077	2.2814944	-3.0475397	-2.8342242	-3.3891683	2.3742301	-3.0569694	2.2863925	-2.1594157	-1.8986691	-3.3392324	2.266414	-3.4388144	-2.1679022	-2.871361	-2.6691756	2.3018115	-1.7417297	-3.5415769	-3.3613806	-3.4795086	-3.4901028	-3.9508984	-3.3448203	-1.8077325	-2.5363941	2.1535475	2.3968117	-2.8221173	-2.2480514	-3.453285	-3.4676445	-1.6784198	-2.8245716
ZBTB26	-11.99338	-11.465168	-12.34456	-9.295519	-14.99909	-10.699125	-11.095841	-11.731746	-9.950535	-9.98473	-9.748785	-12.512526	-10.310942	-12.676555	-8.678548	-10.90911	-11.996976	-12.313933	9.735475	-6.6409373	-13.240371	-8.656422	-15.435503	-8.87712	-14.1787615	-10.894043	-13.95914	-8.979142	-10.676308	-12.840728	-14.251473	-10.944595	-11.176688	-9.132737	10.058721	-13.257327	-12.306372	-11.400263	-13.5274935	-13.817951	-14.440993	-13.876397	-17.253004	-16.959934	-7.086642	-10.431846	-10.932006	9.641192	-12.929257	-10.739976	-12.794052	-13.134026	-6.220303	-13.653934
ZBTB2	-5.498933	-4.1968527	-5.193284	-4.9826636	-5.7172136	-5.2304134	-5.6459217	-5.7863007	4.7472243	-4.746429	4.794259	-6.359402	-5.286368	-5.9058094	-5.630512	4.826856	-4.947063	-6.1008058	4.842185	-4.477783	-5.3371773	-5.1798882	-5.836116	-4.1125164	-5.7460537	4.688219	-5.720626	4.583176	-5.385546	-5.1788125	-5.2915177	4.707587	-5.323309	4.41709	5.058771	-4.9154353	5.2032113	-5.3262763	-5.5026007	-4.7315125	-7.3554597	-4.903724	-7.747968	-6.254318	-3.6650157	3.7947972	4.4769545	4.880488	-5.537	4.6353436	-5.8632936	-4.2277412	-3.1298797	-6.522144
ZBTB33	-17.988495	-19.431234	-16.232996	-11.28701	-17.896122	-16.76997	-16.44964	-17.74031	-16.073086	-12.247928	-15.890358	-12.598554	-15.608582	-16.686436	-12.718153	-14.829228	-16.566975	-14.66049	-13.041968	-9.684679	-15.64827	-8.740103	-17.895855	-8.613473	-16.22615	-14.781736	-20.841059	-15.752292	-17.09515	-20.123177	-18.896576	-15.319306	-11.438718	-15.98592	-11.187873	-16.082111	-17.938663	-14.535016	-16.51911	-17.838078	-18.167662	-15.736952	-18.64797	-20.631985	-9.316647	-11.639952	-13.551887	-14.980406	-19.462564	-16.283367	-17.985846	-15.497043	-10.329047	-19.297646
ZBTB40	-14.4776	-17.26994	-14.303639	-8.006465	-16.904835	-13.439878	-13.053119	-15.268692	-14.536107	-8.651329	-14.726037	-7.0067177	-14.11601	-13.638024	-9.058	-13.8225155	-15.329452	-10.529544	-13.594963	-6.511208	-13.169576	-6.188319	-15.359936	-5.5473566	-11.968145	-14.82602	-18.378754	-13.389547	-13.991584	-17.048283	-15.42834	-16.007196	-8.805769	-13.843775	-9.200888	-14.05063	-15.593085	-13.084399	-13.400548	-16.64314	-15.011479	-12.038073	-12.985	-16.961235	-6.581727	-10.281311	-13.288069	-13.662877	-17.104122	-15.863062	-15.092215	-12.409784	-7.4828587	-16.191431
ZBTB44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZBTB48	-11.0677	-9.968627	-10.864714	-10.541571	-12.956509	-10.57389	-9.916711	-12.338778	11.172317	-9.822697	10.82702	-13.494556	11.145202	-12.984018	-8.584187	11.5437975	-10.882232	-12.0392065	11.408318	-7.413348	-12.354826	-8.858828	-14.655786	-9.112243	-14.59381	11.283764	-13.284752	10.595492	-9.792555	-11.863494	-13.285958	11.110472	-11.140373	10.621346	10.991258	-12.218551	11.499318	-9.891393	-11.6605	-12.468469	-13.824629	-12.442315	-16.077246	-15.273763	-7.409085	-9.550811	10.813005	11.7159195	-12.297256	11.130206	-12.330681	-12.631385	-5.5097623	-12.759558
ZBTB5	-3.0642228	-2.5914288	-1.7846779	-1.8231903	-2.0370495	-2.063395	-2.342449	-2.6725888	-1.5111256	-2.0698707	-2.3923428	-2.0942678	-1.8045591	-1.9602922	-2.0354018	-1.6972317	-2.102963	-1.7832141	-2.0989187	-1.8044909	-2.5523856	-2.0877395	-2.2982702	-1.1497912	-2.089092	-2.0834246	-2.9713311	-1.997024	-1.9819492	-2.8025799	-2.7562983	-2.1288266	-0.82552195	-1.9729395	-1.5404862	-2.1483727	-1.8311815	-2.1871352	-1.9201174	-1.8560506	-2.3061817	-2.0472195	-3.1370142	-2.5839872	-1.3591441	-1.4319848	-2.73206	1.5073047	-1.5973966	-1.7334346	-2.2192585	-1.8522303	-1.606448	-2.5508647
ZBTB6	-4.495295	-4.5700903	-4.3280673	-3.930148	-5.3410664	-3.8277159	-4.184813	-4.2856355	3.651498	-3.8365338	-3.8777804	-5.035558	-4.056506	-5.012449	-3.594217	3.8526537	-4.5559716	-4.588392	3.657462	-2.8346262	-4.8471518	-3.8323622	-6.614491	-3.6805634	-5.2720437	-3.9688966	-6.184887	-4.197437	-3.9114823	-4.9265428	-5.116812	-4.7724586	-3.887667	-3.7144089	3.778626	-4.9664645	-4.6622577	-4.484125	-5.2107143	-4.817131	-5.818403	-5.0633416	-6.9003234	-5.802478	-2.906383	-3.319045	-4.014011	3.7759626	-4.7425017	-3.9103322	-4.1906004	-5.167296	-2.1190078	-4.8995395
ZBTB7A	-17.371801	-15.851768	-14.592922	-11.696768	-17.273363	-15.030525	-15.772335	-16.602612	-12.540199	-13.289913	-12.198752	-14.542369	-13.442081	-16.79195	-12.794165	-13.298549	-15.512227	-14.177683	11.826718	-10.140407	-15.177775	-10.515951	-18.842585	-9.792464	-16.421967	-12.164834	-19.19732	-11.848194	-14.317022	-16.565435	-17.89196	-13.648978	-12.744902	-12.655309	11.223452	-15.744146	-14.92822	-13.241137	-15.510911	-15.929984	-17.7702	-14.9257145	-20.086384	-19.492554	-9.559449	-11.45477	-12.060079	11.805944	-16.419294	-13.168099	-16.799238	-14.574037	-9.066696	-17.509602
ZBTB7B	-3.9139857	-3.9339943	-3.8809314	-2.3494062	-3.6936693	-3.4966831	-2.9826665	-3.6891081	-3.4436646	-2.2752366	-2.880628	-2.557759	-3.3347976	-3.7545564	-1.9638598	-3.1904402	-3.267292	-2.8174624	-3.249008	-1.7264369	-3.7749903	-1.957625	-3.8512778	-2.0301917	-4.0743194	-3.1727967	-4.1975117	-3.5317435	-3.1760793	-3.2395997	-4.253942	-3.5085359	-2.2144823	-3.5073383	-2.6300597	-3.8212802	-3.612487	-3.2340345	-3.204345	-3.8606741	-3.757247	-3.0712488	-3.3403335	-3.939963	2.301914	-2.8277855	-2.1961322	-3.247735	-3.6282818	-3.117343	-2.717198	-2.8972418	-1.604407	-3.5149875
ZBTB8A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZC3H11A	-1.3951378	-1.325896	-1.5157987	-1.5658501	-0.9035932	-2.2375948	-1.6615679	-1.5891783	-1.6054112	-1.2699087	-1.63255	-1.525713	-1.3033806	-0.9148898	-0.9990089	-1.535065	-1.604531	-1.369429	-1.2740473	-2.0186918	-1.3302182	-1.4598106	-1.2314619	0.948585	-1.1111208	-1.6988325	-1.9716763	-2.1418877	-1.8518945	-1.7556621	-1.4362413	-0.97354734	-0.7368797	-1.9450524	0.86584085	-1.56117	-1.7744775	0.83928776	-1.4188299	-0.7314896	-1.9518008	-1.3668042	-1.129793	-1.4061432	0.9421989	-0.75298095	-0.7328633	-2.5492117	-0.9723141	-1.213397	-1.7222792	-1.7733837	-1.4258707	-1.7016038
ZEB1	-13.8718605	-13.463968	-12.422246	-10.650199	-13.933613	-12.370602	-12.695706	-13.957671	-10.534471	-10.299119	9.7811775	-12.071391	-11.330294	-14.035299	-11.087602	10.245676	-12.657773	-12.611189	10.14877	-7.8377576	-13.216791	-8.245795	-15.148416	-9.066783	-14.39098	-10.32237	-16.095564	-10.494761	-12.081805	-13.83294	-14.511002	-10.060637	-11.16295	-10.428284	9.69592	-12.933386	-12.464997	-11.425137	-13.3231	-12.889562	-15.105479	-12.77477	-16.52807	-15.933546	-7.8148985	-9.738346	-9.25585	10.198398	-13.62508	-11.073765	-14.12361	-12.388228	-7.6000013	-14.439149
ZEB2	-8.176755	-8.742338	-7.780435	-6.102206	-9.926914	-7.34649	-7.4862337	-8.489207	-7.4962745	-5.344716	-6.443708	-6.9041877	-7.700363	-8.802867	-6.483086	-7.472084	-7.962237	-7.133662	-5.559032	-5.029593	-7.160587	-4.7875204	-8.829478	-4.2764306	-7.3308835	-6.4448566	-10.105722	-6.557337	-6.6160307	-9.088429	-8.838882	-7.4057784	-6.1244216	-7.551485	-4.7879157	-8.074012	-6.989588	-6.9202294	-8.306232	-7.3932	-8.901214	-6.9591236	-9.161426	-9.070084	-4.449316	-5.837876	-6.4483404	-6.461023	-8.751834	-7.007828	-8.632269	-6.4478474	-6.091229	-7.9703074
ZFHX3	-1.8105017	-1.3506842	-1.550126	-3.45806	-2.5133781	-3.2133358	-2.6413229	-2.8070743	-2.466504	-3.9020002	-1.6500163	-1.8048992	-2.590988	-2.4609163	-4.6011662	-1.449656	-3.46819	-2.8174348	0.7978825	-2.2080512	1.2735665	2.3413615	1.3661941	6.1444197	-2.510867	-1.3063645	-3.1207588	-2.429	-2.9136078	-1.6494865	-1.5814348	-1.475833	-1.6668166	-2.1610951	-2.409122	-1.1558192	-1.9575781	-3.2269025	-1.4206573	0.8768267	-2.9396718	1.7798611	-2.0595744	-1.9974351	-1.8132552	-0.9030872	-1.1746114	1.473717	-3.3115768	-1.6905603	-2.533095	-2.118428	-1.3691001	-1.342936
ZFP36	-4.999313	-5.2439437	-4.9850845	-5.79896	-6.357622	-5.21828	-6.329773	-5.830545	-4.927619	-4.724462	4.4616346	-6.599927	-4.6305714	-5.957049	-6.4819937	4.492881	-5.5269156	-5.6500793	4.441528	-4.892361	-4.8303986	-5.55975	-5.7749805	-3.6247237	-6.20145	4.2390623	-6.4778333	-4.869187	-5.501339	-5.8803396	-5.0469	4.3212633	-4.565153	-5.5463104	3.9972045	-5.6098285	4.62404	-4.600755	-5.633393	-4.1268244	-7.500648	-5.046661	-6.9756813	-6.700284	-2.9492078	3.1956444	4.198186	4.548343	-5.837042	4.4222784	-6.3239493	-3.2336192	-3.2847295	-6.7017713
ZFP36L1	-1.155699	-1.3475981	-1.1344959	0.8097883	-1.0393728	-1.719673	-1.2693667	0.80010486	-1.3748037	-1.2689452	-0.92736316	0.970651	-1.5011657	-1.8519138	-0.7832769	-1.8780891	-1.9899261	-2.038963	-1.2585834	-1.3729968	-1.328126	0.8975423	-1.3618596	-1.0918695	-0.94031614	-1.2020736	-1.1577108	-1.2984852	-0.98598486	-1.3821598	-1.2473507	-1.4819331	-0.8035152	1.0060529	0.9040088	-1.0968956	-1.7401205	-1.5920916	-1.5348389	-1.2611911	-1.0458332	-1.110527	-2.1528375	-1.6798201	-1.4351476	0.96780044	-0.90700287	-1.3923444	0.94885916	1.0396199	-1.2799991	-1.0020337	-0.8684132	-2.35122
ZFP42	-9.847416	-10.914006	-9.5745	-6.1465263	-12.31681	-9.984743	-8.9024725	-9.706097	-9.330429	-7.7306113	-9.483001	-6.8277936	-9.638852	-10.63897	-6.17731	-9.886729	-10.517682	-8.905881	-7.16265	-3.9804156	-9.424949	-5.1953034	-11.277042	-4.77571	-10.074329	-9.490744	-12.2656765	-9.515509	-9.170025	-10.639178	-11.130627	-9.598966	-7.641708	-8.653587	-7.3704104	-10.279158	-10.597364	-8.725292	-9.572614	-11.451902	-9.833225	-9.628729	-11.43562	-12.234439	-5.6773915	-7.891899	-9.187022	-8.371269	-10.35972	-10.188415	-10.056869	-9.424114	-5.11262	-10.715974
ZFP64	-19.008339	-18.253407	-17.129368	-12.526308	-19.969654	-16.80092	-16.64883	-18.977057	-16.100212	-13.397155	-16.354675	-13.247416	-16.853542	-17.881996	-13.442011	-15.226434	-17.55011	-15.086898	-13.160505	-9.622131	-16.871248	-9.769505	-19.968262	-9.180933	-17.531334	-15.040809	-21.783714	-15.962182	-16.351583	-19.91809	-19.034393	-14.931718	-13.847524	-16.716175	-11.889627	-17.686695	-17.807592	-14.574115	-17.229616	-18.377016	-19.524769	-17.357254	-20.751986	-21.094604	-9.250979	-11.895655	-14.107763	-14.372286	-18.671791	-16.667969	-18.741407	-16.75864	-10.164524	-20.298283
ZFX	-17.401754	-16.43888	-16.228758	-12.139963	-18.692806	-15.533716	-15.375557	-17.454418	-12.349346	-13.041896	-13.863706	-14.735784	-14.6497965	-16.78586	-12.570737	-13.414397	-15.820639	-15.60343	12.132355	-9.535788	-16.427416	-10.273515	-19.314518	-10.328587	-18.859602	-14.090786	-20.361902	-13.271983	-14.7237425	-17.488543	-18.707357	-14.076743	-14.440086	-13.187856	12.387841	-17.236254	-15.754646	-13.555701	-16.949804	-17.31951	-19.445238	-16.841204	-19.850412	-20.883232	-9.927211	-12.216259	-12.653802	11.77236	-17.746	-14.742719	-16.63938	-16.050014	-9.788543	-18.463236
ZHX1	-9.642093	-11.2976675	-8.745652	-5.1511855	-9.928762	-8.936646	-9.022265	-9.029156	-9.448456	-6.0500364	-8.606906	-5.195704	-9.590609	-7.676868	-5.7274213	-9.585251	-9.086574	-6.5425663	-8.390628	-3.9630353	-8.549448	-4.173042	-9.726203	-3.208664	-6.869236	-7.9919415	-10.901242	-8.616057	-7.9479117	-10.751464	-10.41454	-10.184405	-5.212388	-8.422571	-4.8605423	-8.937199	-9.69742	-7.924501	-7.7919326	-10.467586	-9.0931015	-8.291078	-9.362604	-11.1371765	-4.661194	-7.125353	-8.524921	-8.200903	-10.472946	-9.454006	-9.014764	-7.840658	-5.0536814	-9.961195
ZHX2	-14.142757	-15.936683	-14.090234	-10.493367	-16.892164	-13.336778	-14.358508	-15.330328	-13.657019	-10.354428	-13.227249	-11.174342	-13.64963	-15.2784605	-10.837006	-14.089422	-14.585307	-13.010628	-11.696094	-8.05697	-14.331263	-8.043432	-16.864779	-7.839434	-14.246168	-13.215151	-17.021362	-12.244579	-13.335811	-16.26605	-16.537483	-14.290216	-10.677475	-12.93997	-9.4730625	-15.096803	-15.120775	-13.140452	-14.318538	-16.503439	-16.128412	-13.951601	-15.841556	-18.617146	-8.302357	-10.925929	-12.964288	-11.242151	-16.146255	-14.630236	-15.648724	-13.757211	-7.7496266	-16.190931
ZIC2	-7.704732	-8.614927	-7.340052	-4.4416776	-8.745477	-7.8284736	-6.9149494	-7.600781	-7.7334423	-4.4721203	-7.565779	-4.3921285	-7.931838	-6.8983994	-4.768762	-7.8934464	-7.4964075	-4.9706583	-6.869628	-3.0721424	-6.154846	-3.1782377	-8.44852	-3.1886857	-6.60698	-6.6251497	-9.533962	-7.2828236	-6.8487587	-9.297943	-8.849937	-7.538054	-5.2686377	-6.8306475	-4.8218346	-8.146184	-7.8153434	-6.242068	-7.117043	-8.979122	-7.4129386	-6.658614	-8.199529	-8.70257	-4.025176	-5.715141	-7.1193633	-7.310746	-8.706721	-8.376097	-7.2081347	-5.7911177	-3.9111786	-8.460384
ZKSCAN1	-10.056939	-10.326775	-8.125575	-5.896226	-9.648024	-9.140534	-9.02969	-8.853712	-9.477119	-6.2026024	-8.602755	-6.768158	-8.784891	-8.542255	-6.6866674	-9.426584	-9.581459	-7.199331	-7.560155	-4.261405	-8.530321	-4.6289425	-9.971794	-3.9789805	-7.9111404	-7.4576964	-12.309148	-8.830623	-8.394078	-10.519685	-9.52208	-9.069945	-6.4510355	-8.4234295	-5.1400676	-9.142669	-9.620004	-8.045576	-8.6341305	-10.050903	-10.171801	-8.298914	-10.976689	-11.241726	-4.411694	-6.4799137	-8.619928	-8.669696	-10.224062	-9.054304	-9.361482	-7.63372	-5.4174724	-10.402664
ZKSCAN8	-1.4336909	-1.873595	-1.4185685	-2.1151912	-2.0085473	-1.585362	-2.6502154	-2.6652849	-2.0075543	-1.6095271	1.1928626	-1.745082	-1.9222604	-2.4413846	-2.097266	-1.5835264	-2.3077796	-1.328198	-1.6942245	-2.215284	-1.049992	-2.30806	-1.5479376	-1.2519644	-1.7673124	-1.116314	-1.6897049	-1.588282	-1.9581106	-1.8919408	-1.9807013	-1.2779514	0.8521928	-2.2771826	0.9370311	-1.575069	-1.2499516	-2.5941393	-2.129511	-1.1134673	-2.6575031	-1.7059017	-1.7706944	-2.9771903	0.8461628	-2.08597	-1.0813754	-1.6061924	-2.2775495	-1.3326508	-2.405662	-1.133722	1.18618	-2.156364
ZMIZ1	-4.165144	-4.227518	-2.6197116	-1.7493793	-3.9722004	-4.140662	-4.2086215	-3.551391	-3.2487712	-1.5621849	-3.0431046	-2.5505059	-3.4932723	-2.9464688	-2.341605	-3.289918	-3.2967334	-2.9001527	-2.4528778	-1.558878	-2.3693838	-2.787962	-3.7147357	1.6754817	-2.3220434	-2.6007411	-3.9558866	-3.431758	-3.7931476	-3.3417187	-3.5129218	-3.2147827	-1.6117386	-3.5756667	-1.2479	-2.8659244	-3.9618468	-3.2489223	-3.235705	-2.9421039	-3.994964	-3.0256617	-4.1670012	-3.8337407	-1.8752604	-1.766984	-2.8221679	-3.7550123	-3.7424653	-3.8913786	-3.0991292	-2.5112526	-2.747596	-2.7760105
ZMYM3	-4.569982	-4.0237985	-3.8822825	-5.2776947	-4.1337676	-4.645307	-5.069776	-4.1662903	-3.111719	-3.5142562	2.964734	-4.7251663	-3.9887533	-4.8250637	-4.618623	-3.116949	-4.3712606	-4.171629	2.9702036	-4.7300663	-2.7595694	-5.3821874	-4.1117816	-2.5693533	-3.5856624	2.8547843	-5.348664	-3.7932084	-3.752838	-4.496513	-4.35846	-3.0167825	-2.9998655	-3.9247026	2.7782333	-4.064407	-3.5668607	-3.463393	-4.407291	-3.1570134	-5.0311346	-3.9198382	-5.968143	-4.2140756	-2.3966432	2.2400377	2.7716846	-3.7731109	-3.4629002	-3.5090086	-4.519196	-2.1282165	-3.4889128	-4.7376285
ZMYND8	-3.875974	-3.6306798	-3.9323318	-2.000482	-4.3987823	-3.2568138	-3.0102131	-4.119034	-3.7487304	-2.0794754	-3.5002584	-2.1408927	-3.317775	-3.4026911	-3.0122867	-3.3037424	-3.811598	-3.1004832	-2.5550656	-1.5269872	-4.103411	2.5234065	-3.4678173	-2.5821383	-3.5701933	-3.3836415	-4.1355753	-3.8838143	-3.185452	-4.051712	-4.9244547	-3.591526	-2.6596851	-3.88803	-3.2416513	-3.4798906	-4.2893987	-3.1113703	-3.6382911	-3.481752	-3.4246378	-3.118439	-4.061025	-4.5081973	-1.6877359	-3.0877273	-4.058614	-3.3313594	-3.667972	-3.467084	-4.141819	-3.8671515	-2.0454645	-3.8136973
ZNF121	-3.8782065	-3.3775177	-3.0065825	-3.014225	-3.1730723	-3.8270884	-3.8171093	-3.26866	-2.5214791	-2.7365842	-2.9440086	-3.2992086	-3.1753008	-3.5236726	-3.1851408	-2.9596102	-3.509761	-3.0667036	-2.5965052	-2.9142892	-2.3455894	-3.0798678	-3.6643748	-1.9592608	-2.6836958	-2.8157272	-3.3248754	-3.5043924	-3.3612926	-3.467817	-3.2456899	-3.9531205	-1.8017942	-3.4336143	1.9825693	-3.3082035	-3.424966	-2.5134	-3.4287674	-3.494043	-3.3244166	-3.6662269	-4.2066183	-3.41007	-2.1030564	-2.3541174	-3.563446	-2.2600842	-3.5917647	-4.0342755	-3.3095493	-2.8552978	-2.2077608	-3.1713116
ZNF140	1.0995964	1.0970223	1.5314986	1.5455257	0.7235144	0.9199557	1.536994	-0.5434536	1.1448408	1.9867654	1.2424508	-1.0787578	1.039844	-1.2588066	1.1082486	1.5330362	0.6615096	-0.969476	1.1084442	-1.1080812	-0.8651182	-1.8884944	0.9226393	-1.7816461	-0.68407893	0.7687184	-1.092678	-0.88070905	-0.9108572	1.4087217	-0.88150024	0.9429896	-0.98242414	1.0762212	1.4243041	0.8915575	1.6318216	0.5348368	-1.2133	0.9905822	1.3138506	-0.9938917	-1.975521	-1.3844652	1.3121593	0.96053815	0.802851	1.7251116	0.5550618	0.83169746	-0.8720096	-0.93959874	-0.4369198	-0.88742584
ZNF143	-13.892857	-12.502664	-12.510087	-11.188744	-15.010694	-12.943324	-13.294262	-15.592024	12.16801	-12.386256	12.214859	-14.862284	12.430477	-14.903334	-11.465469	12.795795	-13.416008	-13.822296	12.790853	-8.966641	-14.821424	-10.249923	-16.973423	-9.780015	-16.26025	12.1508255	-16.758886	11.962154	-12.3928795	-14.538311	-15.900224	12.725833	-13.387707	11.945109	12.205719	-13.667517	12.789535	-11.601065	-14.349386	-14.754151	-16.151678	-13.499591	-18.20348	-18.046186	-9.180012	-10.679748	12.069579	12.987849	-14.7719755	12.624546	-15.244723	-14.385794	-8.193431	-15.628516
ZNF146	-3.056019	-3.4702373	-2.1551826	-1.8952878	-3.1021562	-2.7179437	-2.9586856	-2.6911275	-2.3897653	-2.1067133	-2.182169	-1.721247	-2.3053908	-2.4290068	-2.3191836	-3.3839908	-2.6799872	-2.7810512	-1.96271	-1.674683	-3.1300528	1.7334106	-2.6426828	-2.055672	-2.3923137	-2.5530334	-2.861585	-3.4289103	-2.6034012	-2.9136484	-2.4847791	-1.9127601	-2.6965516	-2.2537189	-2.2069602	-2.2490606	-3.4898856	-2.2202466	-2.5823178	-3.139586	-3.2302845	-2.9867418	-2.8318346	-3.424904	-2.0325496	-2.301853	-2.2459795	-2.295729	-3.605059	-2.5702825	-3.1213589	-3.5653589	-2.2783883	-2.9568498
ZNF148	-1.5627614	-1.1345772	-1.5444582	1.7330377	-1.9724499	-1.285381	-1.7107027	-1.0468166	-1.3540179	-0.86984044	0.9966708	-1.569755	-1.4004847	-2.4097688	-1.073623	0.97312367	-1.160466	-1.0995078	-1.227754	-1.4468346	-0.65397763	-1.3851423	-1.4766352	1.274446	-1.241879	-1.9039845	-1.0610539	0.92623687	-0.71099794	1.1582522	-1.2163116	-1.6219473	-1.6138467	-1.3807468	-0.7712647	-1.5363457	-1.3548359	-1.4568884	-1.6642193	-1.4876689	-1.743709	-0.92882776	-1.1858257	-1.2058232	-1.1186087	-0.9795373	-1.3328011	-1.2679099	-1.6147693	-1.9000598	-1.1521367	-1.588916	-1.2611126	-1.7760906
ZNF175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF184	-2.409374	-2.5142334	-2.447157	-1.9711329	-2.0240424	-2.6145213	-2.4472494	-2.1244092	-2.33482	-1.6676599	-2.0500665	-2.8281257	-2.0824533	-2.098191	-2.3140435	-2.2729592	-2.119223	-2.737828	2.1970084	-1.3022383	-2.413618	-2.091124	-2.7350137	-1.6696322	-2.250772	-1.9674989	-2.7142425	-1.3877258	-2.1475585	-2.7529693	-3.2824373	-2.5517564	-1.9085937	-1.9072292	1.5912284	-2.413857	-2.6547036	-1.7670768	-2.3462877	-2.2733812	-2.607985	-1.9707587	-2.6056426	-3.4690025	-0.8577443	-1.9862486	-2.028748	1.6992147	-2.0861027	-1.7679679	-2.148738	-1.9630405	1.2079096	-3.5556326
