Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
TBPL1	-0.25662062	0.18224996	-0.194415	-0.13021405	-0.2766329	-0.2322709	-0.14332443	0.17137371	-0.16475964	-0.2614258	-0.17779152	0.13669401	-0.25226682	-0.30260178	-0.15715444	-0.25602528	-0.26781088	-0.18403922	-0.23779243	-0.1743242	-0.3087154	0.3358684	-0.29371762	-0.17764431	-0.24591446	0.17286858	-0.17641114	-0.20382255	-0.2693908	-0.17742842	0.16671573	-0.224947	-0.34573716	0.18115088	-0.2850395	-0.17270176	0.23376904	0.17430457	-0.16178626	0.23376904	-0.1754887	-0.22666104	-0.14507118	0.16640498	-0.25466126	-0.28835636	0.1538605	-0.16986576	0.16039933	-0.19445425	-0.37015885	-0.20723426	0.27825534	-0.14356649
TBX1	-0.11099634	-0.089927845	-0.1072233	-0.1436328	0.15881993	-0.21087652	0.10977358	-0.2144826	-0.17111957	0.19061501	-0.17412983	-0.16559668	0.08078414	-0.18863437	0.105841756	-0.13159506	-0.18494645	-0.17475675	0.11218146	0.16679652	-0.1916839	-0.10439801	0.25581917	0.15762499	-0.16173361	-0.066168286	-0.12028901	-0.1490984	0.112433545	-0.19320458	0.13429758	-0.15623364	-0.10822017	-0.21975341	0.15216757	-0.15781488	-0.23784277	-0.14911804	-0.14541538	0.15244094	0.16521037	-0.08994912	-0.13219252	0.19301471	0.21923617	-0.07950081	-0.095054604	-0.16720083	-0.16573745	-0.14216614	-0.13029209	0.09815162	0.2695953	-0.18830045
TBX21	-0.21658835	-0.22238554	-0.19737452	-0.14410111	-0.22639307	-0.19978467	-0.19720873	-0.21882632	-0.1821745	-0.14399928	-0.18987192	-0.13986023	-0.1905441	-0.20879595	-0.16039112	-0.16582029	-0.20272613	-0.18194982	-0.16485937	-0.116193816	-0.19056803	-0.10638587	-0.2113818	-0.11491423	-0.20066136	-0.16355771	-0.25234205	-0.18053177	-0.20537715	-0.23164386	-0.21196248	-0.18438615	-0.14869316	-0.19923337	-0.13789594	-0.19389094	-0.19908102	-0.16185148	-0.19267981	-0.1921695	-0.21961164	-0.19116253	-0.21421191	-0.22311436	-0.098541714	-0.116697066	-0.15657958	-0.1847763	-0.21073411	-0.18767947	-0.21353316	-0.17760462	-0.1310518	-0.21797355
TBX2	-0.086806744	-0.07569746	-0.0963843	-0.06493049	-0.10988091	-0.073802926	-0.07489083	-0.09317126	-0.09565131	-0.07500807	-0.07539929	-0.08656908	-0.07764809	-0.09763005	-0.060262784	-0.07138874	-0.09833428	-0.09856318	0.06933751	-0.046222553	-0.093199424	-0.072672956	-0.14110507	-0.06622943	-0.100770086	-0.08757067	-0.10360595	-0.07843475	-0.08083108	-0.08150162	-0.09033824	-0.08492658	-0.069941916	-0.08750067	0.06903886	-0.09725693	-0.09735243	-0.096375525	-0.10781699	-0.103891045	-0.115631975	-0.1135502	-0.11701146	-0.12033403	-0.04831918	-0.058697358	-0.08970635	0.07139825	-0.10183784	-0.08643964	-0.091333166	-0.085492134	-0.045316704	-0.10224856
TBX3	-0.141963	-0.11597385	-0.11332835	-0.090618975	-0.10750089	-0.12340142	-0.113258444	-0.14895087	-0.14289862	-0.082797796	-0.10447503	-0.10526432	-0.11248666	-0.14579609	-0.09859419	-0.08255452	-0.14483178	-0.13328013	-0.107748725	-0.06396837	-0.13348025	-0.077110454	-0.11679086	-0.07882502	-0.124516174	-0.095355384	-0.13477555	-0.12156065	-0.12374895	-0.11440037	-0.11839978	-0.121984474	-0.10502615	-0.13733084	-0.083340764	-0.1535414	-0.1416807	-0.09344058	-0.10785906	-0.10983387	-0.12031708	-0.13008395	-0.14842474	-0.16206208	-0.056082938	-0.13956687	-0.08533971	-0.09981418	-0.1346786	-0.121913716	-0.12135323	-0.09451424	-0.08728625	-0.13406639
TBX5	-0.11086364	-0.10581205	-0.12246105	-0.092664294	-0.13437684	-0.10574215	-0.09850697	-0.12790696	-0.10236357	-0.07900516	-0.1012901	-0.09288905	-0.09952706	-0.13699982	-0.08363633	-0.108831726	-0.1171362	-0.12149658	-0.07529994	-0.05737665	-0.123235546	-0.06468109	-0.14873037	-0.10120265	-0.12911265	-0.10210872	-0.14028446	-0.10998934	-0.10512587	-0.12339778	-0.12062414	-0.0976303	-0.09328783	-0.119581066	-0.104005404	-0.12922941	-0.13104405	-0.11403148	-0.120252736	-0.120794	-0.14537098	-0.12389292	-0.1382152	-0.14051238	-0.060729712	-0.096382506	-0.099551916	-0.09475261	-0.11527444	-0.09805351	-0.12541842	-0.13821699	-0.06765219	-0.11836561
TCF12	-0.20226587	-0.18073256	0.18283793	-0.17167845	-0.22222677	-0.19392627	-0.18868038	-0.1986226	0.18355928	-0.17571747	0.18678086	-0.20700471	0.18615198	-0.21122763	-0.1707444	0.19457765	-0.18550552	-0.20064028	0.19414277	-0.12839666	-0.19561777	-0.1463609	-0.21528351	-0.14574176	-0.22822589	0.18718949	-0.237701	0.17724176	-0.17614304	-0.20252955	-0.21297419	0.18631974	-0.1878155	0.18176107	0.18379411	0.19514093	0.19595133	-0.14901236	-0.18939532	-0.18410699	-0.23838839	-0.19734724	-0.23752274	-0.23060215	-0.12403982	0.1343791	0.18076636	0.1956186	-0.19309689	0.18688302	-0.1926169	-0.18553948	-0.11734273	-0.21975379
TCF3	-0.22898538	-0.2264861	-0.19990411	-0.1582084	-0.23376857	-0.20649385	-0.20430034	-0.21681128	-0.18293422	-0.16654141	-0.19254242	-0.16461919	-0.19096828	-0.22109133	-0.16542524	-0.16812572	-0.21063967	-0.18263187	-0.15885638	-0.124774195	-0.19273931	-0.122663826	-0.2219805	-0.116650224	-0.20624396	-0.15861769	-0.2594157	-0.17835279	-0.20870534	-0.23775348	-0.21870191	-0.17643592	-0.15810044	-0.19465959	-0.15270615	-0.20225078	-0.19203535	-0.16999495	-0.19616033	-0.19950159	-0.23128825	-0.20117196	-0.23959358	-0.23725325	-0.119293354	-0.13136873	-0.15816703	-0.17203242	-0.20760855	-0.18226676	-0.21518758	-0.18291377	-0.13830702	-0.233561
TCF4	-0.12825365	-0.12259734	-0.109456204	-0.120586336	-0.12922876	-0.12775853	-0.1310383	-0.13243753	-0.10547535	-0.102596715	-0.10196022	-0.13011347	-0.108160764	-0.13254312	-0.11086956	-0.09955913	-0.11854323	-0.11986196	0.100066796	-0.09126786	-0.10205334	-0.095751524	-0.13367003	-0.07943676	-0.12545519	0.0956281	-0.14856683	-0.10348239	-0.12063489	-0.13208449	-0.1294576	0.096942514	-0.093177445	-0.1023193	0.086094506	-0.12647957	0.10266566	-0.09290897	-0.1201786	-0.116271965	-0.1491663	-0.12168499	-0.14871237	-0.14004444	-0.07190516	-0.06989327	0.09373712	0.099027984	-0.12452809	-0.10929913	-0.13715881	-0.107753895	-0.089981526	-0.14636666
TCF7	-0.1417902	-0.12748705	-0.10746575	-0.07165314	-0.13857771	-0.112756476	-0.112900406	-0.10561892	-0.12639861	-0.09900027	-0.09722339	-0.11467521	-0.088970944	-0.15525348	-0.13922024	-0.15068504	-0.121171586	-0.089926206	-0.08548174	-0.056467477	-0.121445395	-0.07198389	-0.12647958	-0.046766598	-0.1130784	-0.10382586	-0.17141205	-0.15083694	-0.13651748	-0.13001253	-0.12573785	-0.12922779	-0.099185504	-0.119698144	-0.11977814	-0.110215046	-0.15535198	-0.12829004	-0.13559738	-0.1312531	-0.12402612	-0.11180279	-0.16449709	-0.14512739	-0.10593963	-0.080771424	-0.12952976	-0.11456826	-0.120858476	-0.1273981	-0.1183516	-0.14193158	-0.07011723	-0.15448663
TCF7L1	-0.11570595	-0.09833028	-0.11282858	-0.088846065	-0.13340752	-0.09573629	-0.099892825	-0.10877065	-0.09350754	-0.09272518	0.08589164	-0.1188744	-0.09417151	-0.12602817	-0.09365011	-0.10797552	-0.111445144	-0.117450155	0.09040381	-0.0647125	-0.107864454	-0.08412561	-0.1419116	-0.075372756	-0.14241599	0.086053446	-0.12735605	-0.089799024	-0.10599785	-0.118865885	-0.12560421	-0.10392582	-0.10351266	-0.08986875	-0.08578277	-0.120807	-0.11584199	-0.10146357	-0.12455717	-0.11289799	-0.13027397	-0.11932069	-0.16673803	-0.14718546	-0.06405929	-0.084630296	-0.10234372	0.08920259	-0.112847574	-0.09711578	-0.11509215	-0.11382803	-0.058108136	-0.12879673
TCF7L2	-0.1374557	-0.15211318	-0.13386282	-0.10744784	-0.16227698	-0.14364137	-0.12608998	-0.14699091	-0.121338554	-0.115868054	-0.11843431	-0.115192845	-0.12841396	-0.15097584	-0.11275084	-0.11889516	-0.15088242	-0.13334426	-0.10715407	-0.075573765	-0.14681847	-0.07891607	-0.16344683	-0.086382106	-0.15001033	-0.12252832	-0.19379039	-0.11995675	-0.14011149	-0.17569931	-0.16230397	-0.1252436	-0.12449801	-0.12223126	-0.11362154	-0.15073714	-0.14973462	-0.120770305	-0.14002898	-0.14580737	-0.16352014	-0.14006753	-0.16912569	-0.17401366	-0.08062057	-0.10769901	-0.118761465	-0.112795375	-0.15218781	-0.12749074	-0.16317761	-0.13942318	-0.08340328	-0.15843408
TEAD1	-0.20614718	-0.20972487	-0.1937991	-0.16060537	-0.21154675	-0.19375609	-0.19194125	-0.20935954	-0.17252554	-0.1522552	-0.16537496	-0.16200726	-0.1780724	-0.20581451	-0.15803544	-0.16409627	-0.19160739	-0.19335073	0.13589062	-0.12120895	-0.19361354	-0.12214327	-0.21910134	-0.12536371	-0.21918699	-0.1652276	-0.24716862	-0.16860743	-0.18445738	-0.22457035	-0.23432715	-0.16927804	-0.15659904	-0.168892	-0.13981853	-0.18929389	-0.19520707	-0.1717552	-0.20162314	-0.20080723	-0.22379091	-0.19580801	-0.24470896	-0.23504008	-0.10997154	-0.14053273	-0.15552394	-0.15401505	-0.21426322	-0.17895743	-0.20844793	-0.18568516	-0.121029	-0.22204362
TEAD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TEAD4	-0.14350799	-0.12901022	-0.13032444	-0.116641246	-0.16087495	-0.13654162	-0.1259881	-0.15366368	0.11808186	-0.12115133	0.11954874	-0.14423612	0.118847996	-0.1519686	-0.11400929	0.1259386	-0.14398217	-0.15584773	0.12390395	-0.08220642	-0.15052007	-0.10361803	-0.17831823	-0.101753026	-0.16472286	0.11979445	-0.17183013	0.11138117	-0.12388287	-0.14480166	-0.16758163	0.1186592	-0.12675944	0.11535469	0.12539135	-0.14031456	-0.12569532	-0.12493522	-0.14553523	-0.14361715	-0.16933966	-0.13766895	-0.19136745	-0.17914481	-0.08579959	-0.09883513	0.1140487	0.123946905	-0.1402593	0.11936979	-0.15543619	-0.14719036	-0.072691545	-0.1578591
T	-0.09661174	-0.0749319	-0.08131966	-0.07492476	-0.10440636	-0.09851348	-0.07798029	-0.09162556	-0.07163129	-0.06040601	-0.07260393	-0.102609694	-0.0717686	-0.10472122	-0.067837045	-0.075306356	-0.08955758	-0.085960716	0.06477655	-0.03780638	-0.10006747	-0.056426026	-0.13074124	-0.08541938	-0.10068282	-0.07386324	-0.12363241	-0.08697716	-0.07884145	-0.106025696	-0.10742521	-0.07881812	-0.074158765	-0.062363587	-0.08626382	-0.09465731	-0.09374485	-0.09124844	-0.09190001	-0.095123544	-0.10817763	-0.124195546	-0.13243589	-0.10694121	-0.059180908	-0.07117415	-0.08691938	-0.06802109	-0.097465284	-0.07521079	-0.09159888	-0.11739892	-0.049191408	-0.10907695
TERT	-0.10906326	0.16057734	-0.10240425	0.11020507	-0.14832024	-0.1985018	-0.12661603	0.08926786	-0.15614599	-0.10715034	-0.1147987	-0.14877245	-0.18328252	-0.1728243	-0.11292907	-0.16567396	-0.16271172	-0.16866452	-0.1347424	-0.16741699	-0.15459949	0.06945821	-0.18858907	0.0986959	-0.09579023	0.12129288	-0.08675191	-0.12212394	-0.08069002	-0.11712719	-0.1476257	-0.105399825	0.09569701	-0.10597695	0.07538854	-0.110859595	-0.1818826	-0.1533886	-0.12484632	0.10528245	-0.11175985	0.06733379	-0.19514814	-0.14539798	-0.12477387	0.06460387	-0.11058894	0.14616588	0.0880778	-0.08765717	-0.12849231	-0.09118072	-0.10981028	-0.19821115
TET2	-0.21054952	-0.21907368	-0.19385162	-0.12792401	-0.22477695	-0.18470807	-0.19124034	-0.20443174	-0.18443301	-0.1484516	-0.19541135	-0.14361364	-0.18692149	-0.18993516	-0.1404259	-0.17703302	-0.19601959	-0.1667007	-0.16091351	-0.10934941	-0.18429948	-0.10963572	-0.23276009	-0.10122896	-0.18417048	-0.18854517	-0.23432156	-0.17594483	-0.17893712	-0.22713782	-0.22225966	-0.1939897	-0.14741156	-0.19042517	-0.13208976	-0.20218281	-0.21726839	-0.17187937	-0.19752344	-0.21821637	-0.21446183	-0.19960205	-0.2425192	-0.2495211	-0.10867997	-0.15289493	-0.16811448	-0.16666563	-0.22491677	-0.1933295	-0.21062344	-0.17564188	-0.116931476	-0.21548107
TET3	-0.19801497	-0.1500323	-0.13592067	-0.20061803	-0.2579846	-0.20678957	-0.22555736	-0.18609613	0.14304373	-0.13909984	-0.24462716	-0.24326716	-0.11146843	-0.16248886	-0.1261265	0.117138945	-0.1368704	-0.3467152	0.19239339	0.17849302	-0.28317708	-0.12024999	-0.10660798	0.24871945	-0.20450076	0.25649545	-0.1538225	-0.25764766	-0.23543358	-0.23588748	-0.1308333	-0.086473204	0.093418196	0.15413156	0.11114024	0.120691724	-0.4133522	-0.20390892	-0.14461495	-0.16161942	-0.17816477	-0.12611952	-0.27235812	-0.20135127	0.25937608	-0.23043524	0.22527108	-0.11216326	-0.1911381	-0.18386494	-0.14103074	-0.13435987	-0.1274289	-0.22068647
TFAM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2A	-0.13309035	-0.101213224	0.1433674	-0.124830425	-0.15200794	-0.13208267	-0.11992487	-0.1288894	0.1462428	-0.12545155	0.14557256	-0.16797373	0.14523616	-0.1485814	-0.104862824	0.15215842	-0.11864096	-0.14702353	0.15104051	-0.09372027	-0.13000013	-0.11288892	-0.1689899	-0.107370324	-0.15965179	0.14483203	-0.14790232	0.1371689	-0.11717479	-0.12077059	-0.13632026	0.14652888	-0.1352455	0.14131026	0.13611317	0.15225938	0.15251869	-0.11525942	-0.13789599	-0.120626144	-0.15309553	-0.13893765	-0.18587136	-0.1751599	-0.08895748	0.09839072	0.13930023	0.15362982	-0.13060366	0.14712493	-0.14271675	-0.1349732	-0.065917626	-0.1470656
TFAP2C	-0.17289837	-0.14442304	0.19481762	-0.15743525	-0.1949995	-0.17340818	-0.16728891	-0.18044195	0.1952404	-0.16645502	0.2001179	-0.21987166	0.19860716	-0.19192788	-0.14905864	0.20524116	-0.16059771	-0.18343094	0.20602834	-0.12835695	-0.18294634	-0.14731596	-0.22207245	-0.13706635	-0.21647666	0.1999237	-0.1953259	0.18922514	-0.15056044	-0.16673535	-0.19578397	0.2005922	-0.17843866	0.1905932	0.18147977	0.20830889	0.20667791	-0.14857946	-0.18112175	-0.17048688	-0.21042585	-0.17538774	-0.23735473	-0.23260704	-0.11859098	-0.13553616	0.1920729	0.20879355	-0.18399765	0.19983429	-0.19350578	-0.18403119	-0.08716116	-0.1932403
TFAP4	-0.21543184	-0.19633636	-0.18897621	-0.1576748	-0.22224818	-0.19800715	-0.1990522	-0.21470512	-0.16494112	-0.16901422	-0.16041808	-0.18641022	-0.17721881	-0.21636648	-0.16162425	-0.16264759	-0.19436492	-0.191768	0.15889889	-0.12043845	-0.20225856	-0.13301334	-0.24982072	-0.12966819	-0.22243214	-0.17698006	-0.24598844	-0.1689686	-0.18601316	-0.2183987	-0.22934908	-0.1781466	-0.1755777	-0.16208248	0.15242863	-0.20922868	-0.20642635	-0.17817216	-0.21322252	-0.21774255	-0.23514517	-0.20483176	-0.27030283	-0.26377487	-0.12835923	-0.15972513	-0.16391112	0.15901826	-0.22273473	-0.17604916	-0.22030689	-0.19903733	-0.121931665	-0.23163496
TFCP2	-0.2865769	0.20594546	-0.20447022	-0.12912807	0.23701392	-0.20498705	-0.18642382	-0.27113754	-0.17922424	-0.17877284	-0.3099911	-0.21510442	0.24551211	0.19621408	0.17845227	-0.24330415	-0.13826412	-0.20098655	-0.27787918	0.21859463	-0.22276849	0.26251504	-0.2745754	0.20967446	-0.22670683	-0.1836925	-0.1659961	-0.14977822	-0.19630894	-0.26166457	-0.3086467	-0.22650403	-0.27722824	0.25268227	-0.14942168	-0.18818365	-0.22947742	-0.19664586	0.2541706	-0.21331514	-0.33221462	-0.18127519	-0.29141152	0.18715	0.22604609	-0.32149538	-0.28953066	-0.22530028	-0.19121918	0.13543794	0.25882858	0.16647367	0.20027673	-0.3260945
TFDP1	-0.202853	-0.20661676	-0.15517707	-0.07717722	-0.18066141	-0.1814708	-0.1601486	-0.15627496	-0.14478779	-0.14513981	-0.1794403	-0.111953646	-0.1417594	-0.16245276	-0.11154417	-0.17141922	-0.19798735	-0.11087116	-0.14575826	-0.060374968	-0.1775623	-0.0815966	-0.20075679	-0.081262246	-0.14682265	-0.17806125	-0.22805728	-0.14836185	-0.15471144	-0.20105569	-0.18856142	-0.1916792	-0.14978884	-0.15739411	-0.12311784	-0.19065763	-0.2051557	-0.12858489	-0.13883872	-0.19036469	-0.14131044	-0.1695652	-0.1996904	-0.20870498	-0.11565527	-0.16040668	-0.15868384	-0.1364815	-0.17283906	-0.16957657	-0.17334464	-0.1636732	-0.09181719	-0.19619894
TFE3	0.113271736	-0.22163609	-0.206247	-0.16257513	-0.21671334	-0.16189203	-0.13609886	-0.24315017	-0.21860442	-0.1470524	-0.23851188	-0.14135288	-0.21570697	-0.20627841	-0.14840432	-0.1415345	-0.24365394	-0.19531861	-0.14018202	-0.09861826	-0.21720853	0.09614864	-0.1470821	-0.0813484	-0.21334241	-0.16868529	-0.24456206	-0.23354971	-0.1944396	-0.23002172	-0.17367773	-0.1885185	-0.11599838	-0.13904944	-0.12342104	-0.12874988	-0.17522325	-0.15657862	-0.19005032	-0.19293804	-0.18562847	-0.13808991	-0.14841859	-0.18286525	-0.12937473	-0.097073875	-0.121942334	-0.18978702	-0.20055093	-0.18578553	-0.20777197	-0.15251717	-0.09657754	-0.21563958
TFEB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tfTitle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
THAP11	-0.21455874	-0.27291423	-0.22178467	-0.119158715	-0.2613936	-0.20969364	-0.19701464	-0.22813284	-0.23481256	-0.14436504	-0.22950993	-0.10496616	-0.22148345	-0.2127564	-0.13169867	-0.22378652	-0.24364355	-0.15997848	-0.20007128	-0.09613041	-0.20206036	-0.091386266	-0.2408527	-0.08709957	-0.19209896	-0.21395205	-0.2747711	-0.22594665	-0.20883326	-0.26994058	-0.24828325	-0.2454885	-0.13675119	-0.22189489	-0.14070106	-0.21384403	-0.26087907	-0.1944298	-0.204083	-0.26542014	-0.23004748	-0.18604466	-0.22187053	-0.26950717	-0.11193858	-0.17522496	-0.1977004	-0.21059301	-0.2610251	-0.25868776	-0.22432898	-0.18615013	-0.12159706	-0.23448852
TLE3	-0.036792174	-0.039211027	0.044259906	-0.05807572	-0.041238796	-0.04262114	-0.03769777	-0.073661275	0.045783743	-0.04136436	0.049639057	-0.041416936	0.045225766	-0.08073269	-0.06588959	0.050752126	-0.0444897	-0.06434872	0.0496853	-0.02875232	-0.08124357	0.076920055	-0.037592433	-0.13262032	-0.069996774	0.05727165	-0.053012267	0.040957656	-0.03667614	-0.03909395	-0.054399163	0.05554058	-0.07528879	0.052395012	0.07019546	0.049681854	0.053430233	-0.050900627	-0.0650469	-0.033034816	-0.07867805	-0.08831584	-0.074510664	-0.045632165	-0.04757968	-0.06672773	0.042716146	0.04608807	-0.04290431	0.04203106	-0.05601075	-0.07265643	-0.034801364	-0.04095421
TLX1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TOP1	-0.109667875	-0.10844246	-0.124380715	-0.091475874	-0.1316336	-0.11547058	-0.111264534	-0.1400046	-0.10807241	-0.09147407	-0.10098284	-0.08328365	-0.11598623	-0.13192564	-0.099170275	-0.1044312	-0.12377812	-0.10720271	0.07423315	-0.058078025	-0.12060692	0.08944951	-0.13475148	-0.08086019	-0.13992077	-0.09979933	-0.15697382	-0.11107734	-0.11418136	-0.1307622	-0.14520364	-0.10332223	-0.11389642	-0.10140814	-0.09885699	-0.106046624	-0.13734753	-0.106643766	-0.12001678	-0.12602739	-0.14079642	-0.122078635	-0.15175547	-0.14255926	-0.080397874	-0.10114222	-0.09387652	-0.098483756	-0.14348412	-0.10869623	-0.13465206	-0.14461525	-0.068924665	-0.14867708
TP53BP1	-0.23148164	-0.22987407	-0.23388848	-0.15505399	-0.26512745	-0.22205439	-0.20628066	-0.2347483	-0.18742117	-0.18430795	-0.21045831	-0.18800882	-0.20477821	-0.2381273	-0.14945345	-0.19214782	-0.2277543	-0.21629566	0.15209933	-0.115134485	-0.23665512	-0.13956265	-0.2808084	-0.14060223	-0.25879356	-0.22350304	-0.28727978	-0.18972543	-0.21416663	-0.24337795	-0.27067515	-0.2168909	-0.19604395	-0.17972061	-0.17369363	-0.24574764	-0.24788046	-0.20904163	-0.23839532	-0.25022155	-0.24926363	-0.23416951	-0.29132992	-0.2962648	-0.1382384	-0.1882117	-0.20423299	-0.17188054	-0.23749265	-0.2162367	-0.23668088	-0.23254213	-0.1232122	-0.2511301
TP53	-0.16863194	-0.14047387	0.20024382	-0.16620466	-0.1852852	-0.17089853	-0.16658148	-0.16664213	0.20618446	-0.16121705	0.2077446	-0.19366111	0.20877156	-0.18510813	-0.14820716	0.21579976	-0.14527974	-0.1836409	0.21692899	-0.124125704	-0.16887863	-0.1398396	-0.19380641	-0.1394374	-0.20779505	0.20927368	-0.20188177	0.19670926	-0.14946097	-0.16479746	-0.18863136	0.20854284	-0.17255501	0.19912975	0.18132916	0.21349289	0.2155665	-0.14098807	-0.16360687	-0.16484861	-0.19017313	-0.17466475	-0.2205745	-0.2066068	-0.114493504	0.13416141	0.1984716	0.21459709	-0.1715743	0.20744923	-0.16950351	-0.17633998	-0.09560781	-0.18892598
TP63	-0.14614868	-0.11130958	0.1747013	-0.1448619	-0.17161724	-0.1429841	-0.13813254	-0.14377779	0.1758608	-0.13547696	0.17542872	-0.19282037	0.17783467	-0.16046631	-0.13989551	0.18241051	-0.12970218	-0.16240624	0.18291551	-0.113987245	-0.15061451	-0.12399239	-0.18177545	-0.118452474	-0.17929108	0.17793435	-0.16543013	0.16858205	-0.13326153	-0.14311981	-0.16365397	0.17676246	-0.14658898	0.17000476	0.15902287	0.18339208	0.18386866	-0.12540478	-0.15123186	-0.13974413	-0.1845546	-0.15044706	-0.20405139	-0.1955531	-0.10134913	0.11708767	0.17076226	0.18287638	-0.14850925	0.17553541	-0.1661963	-0.14804111	-0.08165722	-0.15850338
TP73	-0.08865735	-0.064346015	-0.06951627	-0.07742425	-0.05933427	-0.09287106	-0.08416654	-0.080952056	-0.06140796	-0.058899328	-0.06630068	-0.108309306	-0.070883006	-0.092373654	-0.08722759	0.06696761	-0.08027868	-0.06599277	0.06546219	-0.07303005	-0.07573679	-0.058302727	-0.072973765	-0.09328164	-0.08712359	0.062012695	-0.09299776	-0.07910332	-0.08597772	-0.083935395	-0.0705561	0.06515466	-0.056283105	0.06336607	-0.07267077	-0.06659749	-0.07773481	-0.056645807	-0.070698254	-0.062092766	-0.0936222	-0.06788785	-0.09328507	-0.068344	-0.049183644	-0.047422834	0.059219513	0.06757509	-0.06836791	0.058407567	-0.09867713	-0.0650512	-0.05465082	-0.06610312
TRIM22	-0.09488319	-0.08900725	-0.09301591	-0.07819601	-0.09511821	-0.092874356	-0.104265556	-0.09221921	-0.08248232	-0.079214714	-0.08500283	-0.093645014	-0.09738901	-0.08426915	-0.085065015	-0.08516602	-0.08201941	-0.09278867	0.07005258	-0.06892812	-0.081123374	-0.07520924	-0.098752804	-0.058593247	-0.1053813	-0.06937658	-0.11509973	-0.07166161	-0.096395925	-0.097286694	-0.0927481	-0.080645524	-0.06832511	-0.086723685	0.06667783	-0.093756124	-0.094546504	-0.09120347	-0.08884576	-0.09050843	-0.11619489	-0.08243654	-0.117918044	-0.11601087	-0.0554693	-0.05480324	-0.07201387	-0.07293362	-0.10229074	-0.08544519	-0.10673376	-0.061656494	-0.06552461	-0.115386866
TRIM24	-0.20362732	-0.20458278	-0.1962747	-0.15937833	-0.24275336	-0.19846903	-0.19354175	-0.21655858	-0.15569246	-0.17015126	-0.17002869	-0.19187433	-0.17055157	-0.22512338	-0.1644926	0.16376093	-0.2088545	-0.20029101	0.16304593	-0.1214039	-0.20578517	-0.13837174	-0.2386585	-0.13276173	-0.22532047	-0.1708494	-0.24288684	-0.15804163	-0.19246	-0.2245793	-0.23105417	-0.16661511	-0.17145887	-0.16492647	0.1585649	-0.20965947	-0.19015387	-0.16795708	-0.20885146	-0.21281023	-0.24442995	-0.20773245	-0.24399398	-0.25466457	-0.124791294	-0.14622825	-0.16001123	0.16317235	-0.21211548	-0.16949762	-0.21072626	-0.20389557	-0.11401659	-0.23146139
TRIM25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
